OGLE-BLG-ROT-001900 17:39:44.00 -23:18:45.3 BLG625.05.52302                                                               
OGLE-BLG-ROT-001901 17:39:44.65 -35:27:34.1 BLG610.29.52713                                                               
OGLE-BLG-ROT-001902 17:39:44.81 -22:02:33.7 BLG624.05.51944                                                               
OGLE-BLG-ROT-001903 17:39:44.95 -23:38:05.2 BLG626.30.47773                                                               
OGLE-BLG-ROT-001904 17:39:45.17 -24:20:54.5 BLG626.13.34386                                                               
OGLE-BLG-ROT-001905 17:39:45.63 -21:38:45.7 BLG624.13.51442                                                               
OGLE-BLG-ROT-001906 17:39:45.71 -22:19:17.6 BLG625.30.47807  BLG337.4.4341                                                
OGLE-BLG-ROT-001907 17:39:46.02 -35:14:18.0 BLG609.04.80757                                                               
OGLE-BLG-ROT-001908 17:39:46.04 -26:46:45.2 BLG675.31.18571                                                               
OGLE-BLG-ROT-001909 17:39:46.10 -27:45:29.1 BLG675.06.20453                                                               
OGLE-BLG-ROT-001910 17:39:46.57 -26:42:36.2 BLG652.06.55383                                                               
OGLE-BLG-ROT-001911 17:39:46.65 -23:12:21.3 BLG625.05.62377                                                               
OGLE-BLG-ROT-001912 17:39:46.92 -24:28:51.4 BLG626.05.58590                                                               
OGLE-BLG-ROT-001913 17:39:47.51 -23:04:41.9 BLG625.13.27772                                                               
OGLE-BLG-ROT-001914 17:39:47.64 -22:48:51.6 BLG625.22.26021                                                               
OGLE-BLG-ROT-001915 17:39:47.71 -27:35:52.4 BLG675.14.7045                                                                
OGLE-BLG-ROT-001916 17:39:47.74 -27:07:43.8 BLG675.23.26165                                                               
OGLE-BLG-ROT-001917 17:39:47.78 -27:59:05.4 BLG675.06.264                                                                 
OGLE-BLG-ROT-001918 17:39:48.01 -36:57:03.7 BLG680.20.68181                                                               
OGLE-BLG-ROT-001919 17:39:48.42 -22:29:43.7 BLG625.30.86     BLG337.3.4204                                                
OGLE-BLG-ROT-001920 17:39:48.60 -21:21:39.2 BLG624.22.21159  BLG352.1.7613                                                
OGLE-BLG-ROT-001921 17:39:48.93 -22:19:44.1 BLG625.30.13970  BLG337.4.4878                                                
OGLE-BLG-ROT-001922 17:39:49.23 -34:35:13.2 BLG609.21.68763                                                               
OGLE-BLG-ROT-001923 17:39:49.42 -21:43:54.3 BLG624.13.13408                                                               
OGLE-BLG-ROT-001924 17:39:50.68 -35:34:15.6 BLG610.29.8037                                                                
OGLE-BLG-ROT-001925 17:39:51.39 -34:59:54.2 BLG609.12.32317                                                               
OGLE-BLG-ROT-001926 17:39:51.64 -21:32:13.0 BLG624.22.6164                                                                
OGLE-BLG-ROT-001927 17:39:51.64 -23:14:28.0 BLG625.05.23616                                                               
OGLE-BLG-ROT-001928 17:39:52.59 -35:43:38.8 BLG610.21.23300                                                               
OGLE-BLG-ROT-001929 17:39:52.60 -24:36:40.0 BLG626.05.7667                                                                
OGLE-BLG-ROT-001930 17:39:52.65 -34:39:57.7 BLG609.21.34378                                                               
OGLE-BLG-ROT-001931 17:39:53.43 -23:37:57.4 BLG626.30.12109                                                               
OGLE-BLG-ROT-001932 17:39:53.69 -22:30:48.4 BLG625.30.231    BLG337.2.112705                                              
OGLE-BLG-ROT-001933 17:39:53.81 -23:02:59.4 BLG625.13.6477                                                                
OGLE-BLG-ROT-001934 17:39:54.28 -35:03:03.3 BLG609.12.28801                                                               
OGLE-BLG-ROT-001935 17:39:54.76 -24:35:05.4 BLG626.05.11908                                                               
OGLE-BLG-ROT-001936 17:39:54.87 -22:18:10.1 BLG625.30.17226  BLG337.4.42448                                               
OGLE-BLG-ROT-001937 17:39:58.70 -22:25:03.6 BLG625.29.98005  BLG337.3.75600                                               
OGLE-BLG-ROT-001938 17:39:58.93 -33:45:46.9 BLG661.12.48525                                                               
OGLE-BLG-ROT-001939 17:39:59.33 -21:16:03.1 BLG624.29.90616  BLG352.1.113338                                              
OGLE-BLG-ROT-001940 17:39:59.37 -34:26:15.6 BLG609.29.27906                                                               
OGLE-BLG-ROT-001941 17:39:59.74 -37:08:25.6 BLG680.20.7119                                                                
OGLE-BLG-ROT-001942 17:39:59.77 -22:20:44.4 BLG625.29.106161 BLG337.4.9095                                                
OGLE-BLG-ROT-001943 17:40:00.10 -27:07:20.3 BLG675.22.116775                                                              
OGLE-BLG-ROT-001944 17:40:00.32 -23:02:18.6 BLG625.12.85262                                                               
OGLE-BLG-ROT-001945 17:40:00.71 -21:27:49.6 BLG624.21.100790                                                              
OGLE-BLG-ROT-001946 17:40:01.04 -21:25:33.6 BLG624.21.104178                                                              
OGLE-BLG-ROT-001947 17:40:02.02 -25:47:23.3 BLG652.31.222                                                                 
OGLE-BLG-ROT-001948 17:40:03.04 -24:36:22.6 BLG626.04.113573                                                              
OGLE-BLG-ROT-001949 17:40:03.13 -22:26:21.3 BLG625.29.97522  BLG337.3.44860                                               
OGLE-BLG-ROT-001950 17:40:03.35 -27:22:08.6 BLG675.22.94537                                                               
OGLE-BLG-ROT-001951 17:40:03.48 -22:56:06.9 BLG625.12.96417                                                               
OGLE-BLG-ROT-001952 17:40:04.34 -33:03:01.1 BLG661.29.52608                                                               
OGLE-BLG-ROT-001953 17:40:04.54 -22:41:57.8 BLG625.21.98483  BLG337.1.73606                                               
OGLE-BLG-ROT-001954 17:40:04.65 -24:36:34.5 BLG626.04.113732                                                              
OGLE-BLG-ROT-001955 17:40:05.11 -21:14:34.6 BLG624.29.93345  BLG352.1.117818                                              
OGLE-BLG-ROT-001956 17:40:05.99 -23:28:41.7 BLG626.29.149915                                                              
OGLE-BLG-ROT-001957 17:40:06.98 -21:42:02.1 BLG624.12.72980                                                               
OGLE-BLG-ROT-001958 17:40:07.08 -25:07:01.2 BLG714.21.79859                                                               
OGLE-BLG-ROT-001959 17:40:07.15 -21:50:12.6 BLG624.12.60852                                                               
OGLE-BLG-ROT-001960 17:40:07.20 -24:07:53.6 BLG626.12.136156                                                              
OGLE-BLG-ROT-001961 17:40:07.34 -37:09:56.3 BLG680.20.1101                                                                
OGLE-BLG-ROT-001962 17:40:07.64 -33:14:54.3 BLG661.21.33841                                                               
OGLE-BLG-ROT-001963 17:40:07.67 -23:44:23.3 BLG626.29.114515                                                              
OGLE-BLG-ROT-001964 17:40:07.82 -35:55:57.3 BLG610.20.79964                                                               
OGLE-BLG-ROT-001965 17:40:07.98 -24:16:37.1 BLG626.12.115182                                                              
OGLE-BLG-ROT-001966 17:40:08.07 -24:16:02.2 BLG626.12.115009                                                              
OGLE-BLG-ROT-001967 17:40:08.36 -24:26:30.3 BLG626.04.131219                                                              
OGLE-BLG-ROT-001968 17:40:08.51 -25:23:53.4 BLG714.12.83960                                                               
OGLE-BLG-ROT-001969 17:40:08.72 -34:30:20.7 BLG609.21.20088                                                               
OGLE-BLG-ROT-001970 17:40:08.77 -27:57:19.0 BLG675.05.60067                                                               
OGLE-BLG-ROT-001971 17:40:08.97 -22:41:05.4 BLG625.21.73393  BLG337.1.108300                                              
OGLE-BLG-ROT-001972 17:40:09.71 -24:09:51.7 BLG626.12.130900                                                              
OGLE-BLG-ROT-001973 17:40:09.86 -35:32:14.7 BLG610.28.115812                                                              
OGLE-BLG-ROT-001974 17:40:09.92 -24:00:16.7 BLG626.21.112321                                                              
OGLE-BLG-ROT-001975 17:40:10.29 -23:16:27.7 BLG625.04.96428                                                               
OGLE-BLG-ROT-001976 17:40:10.87 -33:18:52.5 BLG661.21.23801                                                               
OGLE-BLG-ROT-001977 17:40:11.23 -24:33:05.6 BLG626.04.84444                                                               
OGLE-BLG-ROT-001978 17:40:11.81 -23:16:33.3 BLG625.04.90982                                                               
OGLE-BLG-ROT-001979 17:40:11.95 -21:41:18.9 BLG624.12.73170                                                               
OGLE-BLG-ROT-001980 17:40:12.53 -23:57:28.8 BLG626.21.89054                                                               
OGLE-BLG-ROT-001981 17:40:12.56 -22:16:07.1 BLG625.29.83981  BLG337.4.86972                                               
OGLE-BLG-ROT-001982 17:40:12.59 -21:26:25.8 BLG624.21.73782                                                               
OGLE-BLG-ROT-001983 17:40:12.93 -25:32:24.8 BLG652.30.93895                                                               
OGLE-BLG-ROT-001984 17:40:13.22 -37:13:08.0 BLG680.20.348                                                                 
OGLE-BLG-ROT-001985 17:40:13.37 -35:25:37.3 BLG610.28.95541                                                               
OGLE-BLG-ROT-001986 17:40:13.63 -22:44:16.8 BLG625.21.65719  BLG337.1.44180                                               
OGLE-BLG-ROT-001987 17:40:13.69 -27:18:03.0 BLG675.22.70833                                                               
OGLE-BLG-ROT-001988 17:40:14.71 -22:38:58.6 BLG625.21.78083  BLG337.2.16927                                               
OGLE-BLG-ROT-001989 17:40:14.72 -35:42:57.6 BLG610.20.74602                                                               
OGLE-BLG-ROT-001990 17:40:14.76 -21:06:24.3 BLG624.29.74006  BLG352.2.129913                                              
OGLE-BLG-ROT-001991 17:40:14.94 -24:32:14.8 BLG626.04.88222                                                               
OGLE-BLG-ROT-001992 17:40:16.26 -23:36:20.8 BLG626.29.89021                                                               
OGLE-BLG-ROT-001993 17:40:16.32 -22:14:53.5 BLG625.29.84332  BLG337.4.87216                                               
OGLE-BLG-ROT-001994 17:40:17.55 -21:22:16.9 BLG624.21.51261  BLG352.1.18558                                               
OGLE-BLG-ROT-001995 17:40:17.74 -21:25:02.0 BLG624.21.47492                                                               
OGLE-BLG-ROT-001996 17:40:17.87 -24:29:08.6 BLG626.04.92991                                                               
OGLE-BLG-ROT-001997 17:40:18.53 -24:45:11.5 BLG714.29.68171                                                               
OGLE-BLG-ROT-001998 17:40:18.80 -24:17:17.7 BLG626.12.75796                                                               
OGLE-BLG-ROT-001999 17:40:19.08 -22:06:54.7 BLG624.04.38151                                                               
OGLE-BLG-ROT-002000 17:40:19.13 -21:29:12.2 BLG624.21.39314                                                               
OGLE-BLG-ROT-002001 17:40:19.27 -24:21:53.5 BLG626.12.67321                                                               
OGLE-BLG-ROT-002002 17:40:19.94 -34:11:30.5 BLG609.28.125148                                                              
OGLE-BLG-ROT-002003 17:40:20.20 -23:35:47.9 BLG626.29.94077                                                               
OGLE-BLG-ROT-002004 17:40:20.20 -25:32:38.7 BLG714.12.60926                                                               
OGLE-BLG-ROT-002005 17:40:20.35 -33:27:44.1 BLG661.21.11145                                                               
OGLE-BLG-ROT-002006 17:40:20.56 -21:43:38.0 BLG624.12.38683                                                               
OGLE-BLG-ROT-002007 17:40:21.13 -24:43:34.5 BLG714.29.76844  BLG334.5.119149                                              
OGLE-BLG-ROT-002008 17:40:21.25 -24:31:02.0 BLG626.04.88474                                                               
OGLE-BLG-ROT-002009 17:40:21.38 -33:22:57.4 BLG661.21.23976                                                               
OGLE-BLG-ROT-002010 17:40:22.06 -36:03:05.1 BLG610.11.83165                                                               
OGLE-BLG-ROT-002011 17:40:22.32 -36:10:50.6 BLG610.11.40853                                                               
OGLE-BLG-ROT-002012 17:40:22.34 -33:23:49.1 BLG661.21.11861                                                               
OGLE-BLG-ROT-002013 17:40:22.76 -21:23:27.8 BLG624.21.47247                                                               
OGLE-BLG-ROT-002014 17:40:22.86 -36:05:25.6 BLG610.11.49589                                                               
OGLE-BLG-ROT-002015 17:40:23.11 -34:16:49.7 BLG609.28.117855                                                              
OGLE-BLG-ROT-002016 17:40:23.28 -25:40:21.0 BLG652.30.79738                                                               
OGLE-BLG-ROT-002017 17:40:23.48 -35:52:23.4 BLG610.20.33412                                                               
OGLE-BLG-ROT-002018 17:40:23.59 -34:40:39.7 BLG609.20.97808                                                               
OGLE-BLG-ROT-002019 17:40:23.78 -34:47:54.5 BLG609.11.112264                                                              
OGLE-BLG-ROT-002020 17:40:24.06 -22:24:53.1 BLG625.29.34896  BLG337.3.87920                                               
OGLE-BLG-ROT-002021 17:40:24.16 -23:18:48.7 BLG625.04.52476                                                               
OGLE-BLG-ROT-002022 17:40:24.48 -27:34:39.1 BLG675.13.32965                                                               
OGLE-BLG-ROT-002023 17:40:24.65 -21:03:25.8 BLG624.29.51252  BLG352.3.25146                                               
OGLE-BLG-ROT-002024 17:40:24.83 -27:08:57.0 BLG675.22.51977                                                               
OGLE-BLG-ROT-002025 17:40:24.87 -25:57:22.9 BLG652.22.72433                                                               
OGLE-BLG-ROT-002026 17:40:24.93 -23:20:11.7 BLG625.04.47391                                                               
OGLE-BLG-ROT-002027 17:40:25.11 -26:53:18.3 BLG675.30.36592                                                               
OGLE-BLG-ROT-002028 17:40:25.51 -24:18:30.7 BLG626.12.34629                                                               
OGLE-BLG-ROT-002029 17:40:25.65 -27:05:40.4 BLG675.22.60741                                   ASASSN-V J174025.65-270540.4
OGLE-BLG-ROT-002030 17:40:25.69 -22:40:08.3 BLG625.21.43554  BLG337.1.116913                                              
OGLE-BLG-ROT-002031 17:40:25.79 -24:51:31.8 BLG714.29.13153  BLG334.6.126730                                              
OGLE-BLG-ROT-002032 17:40:25.80 -22:16:28.4 BLG625.29.52624  BLG337.4.55534                                               
OGLE-BLG-ROT-002033 17:40:26.11 -21:10:32.7 BLG624.29.10058  BLG352.2.60014                                               
OGLE-BLG-ROT-002034 17:40:26.86 -23:52:24.8 BLG626.21.57401                                                               
OGLE-BLG-ROT-002035 17:40:26.89 -21:30:26.2 BLG624.21.6451                                                                
OGLE-BLG-ROT-002036 17:40:26.99 -21:10:51.3 BLG624.29.6434   BLG352.2.60098                                               
OGLE-BLG-ROT-002037 17:40:27.05 -34:49:56.4 BLG609.11.79132                                                               
OGLE-BLG-ROT-002038 17:40:27.48 -24:28:01.4 BLG626.04.58730                                                               
OGLE-BLG-ROT-002039 17:40:28.01 -26:15:53.2 BLG652.13.81283                                                               
OGLE-BLG-ROT-002040 17:40:28.02 -25:42:33.2 BLG652.30.64842                                                               
OGLE-BLG-ROT-002041 17:40:28.23 -35:45:58.7 BLG610.20.39942                                                               
OGLE-BLG-ROT-002042 17:40:28.30 -23:59:02.8 BLG626.21.41761                                                               
OGLE-BLG-ROT-002043 17:40:28.34 -25:33:18.4 BLG652.30.94882                                                               
OGLE-BLG-ROT-002044 17:40:28.46 -34:40:27.1 BLG609.20.69240                                                               
OGLE-BLG-ROT-002045 17:40:28.54 -22:34:58.2 BLG625.21.52798  BLG337.2.56646                                               
OGLE-BLG-ROT-002046 17:40:28.79 -34:59:34.1 BLG609.11.66544                                                               
OGLE-BLG-ROT-002047 17:40:29.18 -26:21:55.9 BLG652.13.13731                                                               
OGLE-BLG-ROT-002048 17:40:29.38 -24:35:31.1 BLG626.04.42777                                                               
OGLE-BLG-ROT-002049 17:40:29.40 -34:15:58.4 BLG609.28.87686                                                               
OGLE-BLG-ROT-002050 17:40:31.03 -21:09:58.8 BLG624.29.10071  BLG352.2.64614                                               
OGLE-BLG-ROT-002051 17:40:31.18 -24:47:24.5 BLG714.29.25243  BLG334.5.41732                                               
OGLE-BLG-ROT-002052 17:40:31.28 -24:01:47.8 BLG626.21.36873                                                               
OGLE-BLG-ROT-002053 17:40:31.31 -22:11:21.7 BLG624.04.3099                                                                
OGLE-BLG-ROT-002054 17:40:31.64 -36:09:24.0 BLG610.11.41106                                                               
OGLE-BLG-ROT-002055 17:40:31.81 -24:08:57.4 BLG626.12.54340                                                               
OGLE-BLG-ROT-002056 17:40:31.87 -21:27:06.3 BLG624.21.14022                                                               
OGLE-BLG-ROT-002057 17:40:32.77 -25:33:20.6 BLG652.30.41449                                                               
OGLE-BLG-ROT-002058 17:40:33.05 -36:29:22.2 BLG610.03.26023                                                               
OGLE-BLG-ROT-002059 17:40:33.22 -33:58:20.7 BLG661.03.56462                                                               
OGLE-BLG-ROT-002060 17:40:33.91 -35:20:00.7 BLG609.03.71745                                                               
OGLE-BLG-ROT-002061 17:40:34.12 -33:47:46.8 BLG661.11.51270                                                               
OGLE-BLG-ROT-002062 17:40:34.62 -26:21:09.2 BLG652.13.12058                                                               
OGLE-BLG-ROT-002063 17:40:35.13 -26:10:13.3 BLG652.13.42262                                                               
OGLE-BLG-ROT-002064 17:40:35.39 -35:18:39.1 BLG609.03.76241                                                               
OGLE-BLG-ROT-002065 17:40:35.86 -35:24:16.8 BLG610.28.26636                                                               
OGLE-BLG-ROT-002066 17:40:35.96 -23:59:34.4 BLG626.21.7152                                                                
OGLE-BLG-ROT-002067 17:40:36.14 -36:08:22.7 BLG610.11.14757                                                               
OGLE-BLG-ROT-002068 17:40:36.29 -35:37:35.9 BLG610.28.3435                                                                
OGLE-BLG-ROT-002069 17:40:36.87 -24:07:21.0 BLG626.12.24478                                                               
OGLE-BLG-ROT-002070 17:40:36.97 -25:09:28.3 BLG714.21.13445  BLG334.8.125490                                              
OGLE-BLG-ROT-002071 17:40:37.52 -35:36:42.5 BLG610.28.3304                                                                
OGLE-BLG-ROT-002072 17:40:37.82 -36:10:56.4 BLG610.11.10336                                                               
OGLE-BLG-ROT-002073 17:40:37.85 -24:43:29.2 BLG714.29.37544  BLG334.5.123772                                              
OGLE-BLG-ROT-002074 17:40:38.14 -24:42:16.1 BLG714.29.38389  BLG334.5.124425                                              
OGLE-BLG-ROT-002075 17:40:38.53 -23:50:44.8 BLG626.21.21108                                                               
OGLE-BLG-ROT-002076 17:40:38.54 -21:31:45.6 BLG624.20.97133                                                               
OGLE-BLG-ROT-002077 17:40:38.89 -26:45:46.2 BLG652.05.1365                                                                
OGLE-BLG-ROT-002078 17:40:39.17 -26:41:37.1 BLG652.05.11894                                                               
OGLE-BLG-ROT-002079 17:40:39.32 -35:05:58.8 BLG609.03.64992                                                               
OGLE-BLG-ROT-002080 17:40:39.66 -26:29:30.1 BLG652.05.37733                                                               
OGLE-BLG-ROT-002081 17:40:39.87 -26:54:53.8 BLG675.29.70596                                                               
OGLE-BLG-ROT-002082 17:40:40.65 -35:33:20.5 BLG610.28.12101                                                               
OGLE-BLG-ROT-002083 17:40:40.79 -23:06:43.4 BLG625.11.87803                                                               
OGLE-BLG-ROT-002084 17:40:41.37 -33:05:41.5 BLG661.28.35709                                                               
OGLE-BLG-ROT-002085 17:40:41.85 -35:06:56.2 BLG609.03.60597                                                               
OGLE-BLG-ROT-002086 17:40:42.40 -33:08:13.2 BLG661.28.35002                                                               
OGLE-BLG-ROT-002087 17:40:42.76 -34:16:01.2 BLG609.28.53902                                                               
OGLE-BLG-ROT-002088 17:40:42.93 -26:23:05.2 BLG652.13.483                                                                 
OGLE-BLG-ROT-002089 17:40:43.14 -25:47:06.1 BLG652.30.958                                                                 
OGLE-BLG-ROT-002090 17:40:43.76 -22:27:34.8 BLG625.28.100507 BLG337.3.62332                                               
OGLE-BLG-ROT-002091 17:40:43.97 -21:45:07.1 BLG624.11.96506                                                               
OGLE-BLG-ROT-002092 17:40:44.16 -24:12:44.2 BLG626.11.136327 BLG346.6.44488                                               
OGLE-BLG-ROT-002093 17:40:44.40 -23:54:08.1 BLG626.20.130762                                                              
OGLE-BLG-ROT-002094 17:40:44.43 -25:40:00.0 BLG652.30.25328                                                               
OGLE-BLG-ROT-002095 17:40:45.20 -22:27:54.4 BLG625.28.99707  BLG337.3.27762                                               
OGLE-BLG-ROT-002096 17:40:45.40 -33:37:54.1 BLG661.11.71853                                                               
OGLE-BLG-ROT-002097 17:40:45.53 -22:42:32.0 BLG625.20.113005 BLG337.1.90561                                               
OGLE-BLG-ROT-002098 17:40:45.61 -22:25:11.9 BLG625.28.104561 BLG337.3.97044                                               
OGLE-BLG-ROT-002099 17:40:45.69 -23:35:17.1 BLG626.28.138238                                                              
OGLE-BLG-ROT-002100 17:40:46.18 -34:47:37.0 BLG609.11.52082                                                               
OGLE-BLG-ROT-002101 17:40:46.24 -33:27:21.4 BLG661.20.48054                                                               
OGLE-BLG-ROT-002102 17:40:46.54 -25:19:26.1 BLG714.11.104234                                                              
OGLE-BLG-ROT-002103 17:40:46.66 -24:37:56.6 BLG626.03.114380                                                              
OGLE-BLG-ROT-002104 17:40:47.76 -22:45:11.1 BLG625.20.108576 BLG338.8.36301                                               
OGLE-BLG-ROT-002105 17:40:47.90 -21:27:32.3 BLG624.20.75507                                                               
OGLE-BLG-ROT-002106 17:40:47.93 -25:35:50.3 BLG714.11.57631                                                               
OGLE-BLG-ROT-002107 17:40:48.45 -35:03:01.2 BLG609.11.535                                                                 
OGLE-BLG-ROT-002108 17:40:48.54 -23:55:56.9 BLG626.20.125543                                                              
OGLE-BLG-ROT-002109 17:40:48.64 -35:25:52.2 BLG610.27.132396                                                              
OGLE-BLG-ROT-002110 17:40:49.10 -22:04:56.6 BLG624.03.78864                                                               
OGLE-BLG-ROT-002111 17:40:49.14 -35:09:24.8 BLG609.03.19953                                                               
OGLE-BLG-ROT-002112 17:40:49.41 -34:56:23.7 BLG609.11.11444                                                               
OGLE-BLG-ROT-002113 17:40:49.45 -22:10:19.3 BLG624.03.65344                                                               
OGLE-BLG-ROT-002114 17:40:50.26 -23:54:34.2 BLG626.20.130912                                                              
OGLE-BLG-ROT-002115 17:40:50.54 -25:15:35.3 BLG714.20.53914  BLG334.8.53020                                               
OGLE-BLG-ROT-002116 17:40:50.58 -22:47:06.3 BLG625.20.69360  BLG338.8.168                                                 
OGLE-BLG-ROT-002117 17:40:50.86 -24:01:39.0 BLG626.20.115882 BLG346.5.83525                                               
OGLE-BLG-ROT-002118 17:40:51.23 -26:22:21.5 BLG652.12.57569                                                               
OGLE-BLG-ROT-002119 17:40:51.67 -27:54:41.8 BLG675.04.67773                                                               
OGLE-BLG-ROT-002120 17:40:51.89 -21:10:41.9 BLG624.28.71336                                                               
OGLE-BLG-ROT-002121 17:40:52.52 -22:25:51.4 BLG625.28.71360  BLG338.6.35956                                               
OGLE-BLG-ROT-002122 17:40:53.09 -24:21:31.2 BLG626.11.76277  BLG346.7.50899                                               
OGLE-BLG-ROT-002123 17:40:53.45 -35:11:37.5 BLG609.03.19959                                                               
OGLE-BLG-ROT-002124 17:40:53.46 -24:02:33.9 BLG626.20.76365  BLG346.5.87726                                               
OGLE-BLG-ROT-002125 17:40:53.87 -34:54:34.7 BLG609.11.14910                                                               
OGLE-BLG-ROT-002126 17:40:54.09 -36:30:20.4 BLG610.02.69996                                                               
OGLE-BLG-ROT-002127 17:40:55.28 -36:09:58.1 BLG610.10.97876                                                               
OGLE-BLG-ROT-002128 17:40:55.58 -22:13:23.0 BLG624.03.28874  BLG338.5.115491                                              
OGLE-BLG-ROT-002129 17:40:55.66 -25:56:08.4 BLG652.21.73425                                                               
OGLE-BLG-ROT-002130 17:40:55.94 -23:40:23.4 BLG626.28.86259                                                               
OGLE-BLG-ROT-002131 17:40:56.04 -21:51:31.5 BLG624.11.27976                                                               
OGLE-BLG-ROT-002132 17:40:56.07 -24:35:27.5 BLG626.03.80134                                                               
OGLE-BLG-ROT-002133 17:40:56.41 -23:26:57.5 BLG625.03.64105                                                               
OGLE-BLG-ROT-002134 17:40:56.65 -21:01:00.8 BLG624.28.56714                                                               
OGLE-BLG-ROT-002135 17:40:56.75 -23:26:26.7 BLG625.03.63917                                                               
OGLE-BLG-ROT-002136 17:40:57.09 -27:20:34.3 BLG675.21.56337                                                               
OGLE-BLG-ROT-002137 17:40:57.45 -22:02:17.3 BLG624.03.50026                                                               
OGLE-BLG-ROT-002138 17:40:58.00 -25:33:36.2 BLG714.11.58900                                                               
OGLE-BLG-ROT-002139 17:40:58.34 -21:40:22.9 BLG624.11.47012                                                               
OGLE-BLG-ROT-002140 17:40:58.51 -33:55:56.8 BLG661.03.20505                                                               
OGLE-BLG-ROT-002141 17:40:58.71 -33:49:12.8 BLG661.11.891                                                                 
OGLE-BLG-ROT-002142 17:40:58.99 -22:20:25.9 BLG625.28.46261  BLG338.5.4188                                                
OGLE-BLG-ROT-002143 17:40:59.10 -36:01:37.6 BLG610.10.80943                                                               
OGLE-BLG-ROT-002144 17:40:59.12 -23:14:43.2 BLG625.03.52388                                                               
OGLE-BLG-ROT-002145 17:40:59.31 -22:53:21.3 BLG625.11.49413                                                               
OGLE-BLG-ROT-002146 17:40:59.87 -37:39:17.0 BLG680.02.18134                                                               
OGLE-BLG-ROT-002147 17:40:59.94 -23:56:13.4 BLG626.20.87111                                                               
OGLE-BLG-ROT-002148 17:40:59.94 -25:35:40.8 BLG652.29.105812                                                              
OGLE-BLG-ROT-002149 17:41:00.20 -24:32:01.8 BLG626.03.90289  BLG346.8.44858                                               
OGLE-BLG-ROT-002150 17:41:00.37 -24:15:14.9 BLG626.11.92354  BLG346.6.5979                                                
OGLE-BLG-ROT-002151 17:41:00.58 -22:37:43.7 BLG625.20.53504  BLG338.7.4580                                                
OGLE-BLG-ROT-002152 17:41:01.49 -35:36:08.2 BLG610.27.79931                                                               
OGLE-BLG-ROT-002153 17:41:01.72 -23:57:00.8 BLG626.20.87066                                                               
OGLE-BLG-ROT-002154 17:41:01.78 -29:44:18.5 BLG677.20.5988                                                                
OGLE-BLG-ROT-002155 17:41:02.76 -23:37:15.4 BLG626.28.50527                                                               
OGLE-BLG-ROT-002156 17:41:03.08 -34:10:42.3 BLG609.27.144393                                                              
OGLE-BLG-ROT-002157 17:41:03.17 -34:30:25.2 BLG609.19.138679                                                              
OGLE-BLG-ROT-002158 17:41:03.17 -36:03:18.0 BLG610.10.81346                                                               
OGLE-BLG-ROT-002159 17:41:03.24 -22:17:24.9 BLG625.28.50972  BLG338.5.43880                                               
OGLE-BLG-ROT-002160 17:41:03.38 -22:12:43.2 BLG624.03.28961  BLG338.5.120121                                              
OGLE-BLG-ROT-002161 17:41:03.45 -36:26:09.9 BLG610.02.52478                                                               
OGLE-BLG-ROT-002162 17:41:03.51 -25:32:12.3 BLG714.11.63001                                                               
OGLE-BLG-ROT-002163 17:41:03.91 -22:29:39.3 BLG625.28.29162  BLG338.6.9042                                                
OGLE-BLG-ROT-002164 17:41:04.67 -24:36:44.7 BLG626.03.40507                                                               
OGLE-BLG-ROT-002165 17:41:04.75 -36:28:45.6 BLG610.02.49459                                                               
OGLE-BLG-ROT-002166 17:41:04.93 -24:35:45.6 BLG626.03.40965                                                               
OGLE-BLG-ROT-002167 17:41:04.96 -24:18:04.8 BLG626.11.45712  BLG346.7.155860                                              
OGLE-BLG-ROT-002168 17:41:05.01 -22:36:42.3 BLG625.20.53808  BLG338.7.48059                                               
OGLE-BLG-ROT-002169 17:41:05.04 -22:00:11.8 BLG624.03.54798                                                               
OGLE-BLG-ROT-002170 17:41:05.81 -22:28:26.7 BLG625.28.32524  BLG338.6.8980                                                
OGLE-BLG-ROT-002171 17:41:05.88 -25:41:40.5 BLG714.03.92846                                                               
OGLE-BLG-ROT-002172 17:41:06.10 -36:32:12.6 BLG610.02.47020                                                               
OGLE-BLG-ROT-002173 17:41:06.35 -21:41:46.6 BLG624.11.16310                                                               
OGLE-BLG-ROT-002174 17:41:06.84 -25:35:50.5 BLG714.11.327                                                                 
OGLE-BLG-ROT-002175 17:41:06.93 -35:55:32.0 BLG610.19.62064                                                               
OGLE-BLG-ROT-002176 17:41:07.04 -35:30:56.8 BLG610.27.89466                                                               
OGLE-BLG-ROT-002177 17:41:07.19 -24:40:08.0 BLG626.03.31901                                                               
OGLE-BLG-ROT-002178 17:41:07.36 -25:39:18.9 BLG652.29.89375                                                               
OGLE-BLG-ROT-002179 17:41:08.17 -25:47:20.8 BLG714.03.12477                                                               
OGLE-BLG-ROT-002180 17:41:08.44 -22:40:34.2 BLG625.20.48604  BLG338.8.128440                                              
OGLE-BLG-ROT-002181 17:41:08.52 -35:26:05.1 BLG610.27.64475                                                               
OGLE-BLG-ROT-002182 17:41:08.63 -21:23:32.4 BLG624.20.17672                                                               
OGLE-BLG-ROT-002183 17:41:09.45 -23:36:50.5 BLG626.28.50675                                                               
OGLE-BLG-ROT-002184 17:41:09.72 -24:11:48.2 BLG626.11.56910  BLG346.6.100690                                              
OGLE-BLG-ROT-002185 17:41:10.27 -21:50:14.5 BLG624.11.5988                                                                
